Event Date,Event Name,Grant,Site Type,Total Trees Planted,Tree Species,Location Type,Street Address,Street Suffix,City,State,Zip,Latitude,Longitude
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
,,,,,,,,,,,,37.36161,-121.855375
12/28/1996,BLANCA E VALENZUELA Residence,HWY 101,Street ,2,"Sapium sebiferum 2
",Street ,1667 Bermuda,Way,San Jose,CA,95122,37.333504,-121.834844
,,,,,,,,,,,,37.333504,-121.834844
12/28/1996,LYLE TELFORD Residence,HWY 101,Street ,2,"Lagerstroemia indica 2
",Street ,2733 Scottsdale,Dr,San Jose,CA,95148,37.322069,-121.805219
,,,,,,,,,,,,37.322069,-121.805219
03/09/1996,"Santee Neighborhood #1, McQueston Dr area",HWY 101,Street ,47,"Acer rubrum “Red Sunset” 4
Chitalpa x tashkentensis 8
Koelreuteria bipinnata 10
Brachychiton populneus 2
Celtis sinensis 5
Cinnamomum camphora 4
Fraxinus oxycarpa 5
Sapium sebiferum 9
",Street ,McQueston Dr ,,San Jose,CA,95122,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.32968,-121.847047
,,,,,,,,,,,,37.33049602,-121.845845
,,,,,,,,,,,,37.33049602,-121.845845
03/02/1996,Coyote Creek HOA,HWY 101,Public,20,"Sequoia sempervirens 10
Lagerstroemia X fauriei 'Tuscorora' 10
",Street ,Warfield Drive and Galveston Avenue,,SAN JOSE,CA,95122,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.31277734,-121.8414572
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.312773,-121.841458
,,,,,,,,,,,,37.31277734,-121.8414572
12/23/1996,Plata Arroyo,HWY 101,Park,10,"Pistacia chinensis 2
Platanus acerifolia 'Yarwood' 8
","Park, City",King Rd and McKee Rd,,San Jose,CA,95116,37.357992,-121.860708
,,,,,,,,,,,,37.357992,-121.860708
,,,,,,,,,,,,37.357992,-121.860708
,,,,,,,,,,,,37.357992,-121.860708
,,,,,,,,,,,,37.357992,-121.860708
,,,,,,,,,,,,37.357992,-121.860708
,,,,,,,,,,,,37.357992,-121.860708
,,,,,,,,,,,,37.357992,-121.860708
,,,,,,,,,,,,37.357992,-121.860708
,,,,,,,,,,,,37.357992,-121.860708
12/20/1996,Townsend Park at Gordy Dr,HWY 101,Park,3,"Malus 'Prairifire' 1
Fraxinus uhdei 1
Pyrus calleryana 'Aristocrat' 1
",Park,Townsend Park Circle,,San Jose,CA,95131,37.379266,-121.884962
,,,,,,,,,,,,37.379266,-121.884962
,,,,,,,,,,,,37.379266,-121.884962
12/15/1996,Vinci Park at Vinci Park Elementary,HWY 101,Park,15,"Geijera parviflora 3
Prunus serrulata 'Ben Hoshi' 2
Ginkgo biloba 10
","Park, City",Vinci Park Wy and Hikido Dr,,San José,CA,95131,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
,,,,,,,,,,,,37.379912,-121.872624
04/13/1996,Cimarron Park,HWY 101,Park,14,"Lagerstroemia X fauriei 'Muskogee' 10
Sequoia sempervirens “Soquel” 1
Sequoia sempervirens 1
Quercus virginiana 2
",Park,Pelleas Ln and Orange St,,San Jose,CA,95127,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
,,,,,,,,,,,,37.385178,-121.837591
12/20/1996,St James Park,HWY 101,Park,6,"Prunus s.  ‘Ben Hoshi’ 2
Quercus macrocarpa 4
","Park, City",105 N 1st,St,San Jose,CA,95113,37.337718,-121.89174
,,,,,,,,,,,,37.337718,-121.89174
,,,,,,,,,,,,37.337718,-121.89174
,,,,,,,,,,,,37.337718,-121.89174
,,,,,,,,,,,,37.337718,-121.89174
,,,,,,,,,,,,37.337718,-121.89174
03/16/1996,Ruth Jenson Neighbors,HWY 101,Street ,4,"Platanus acerifolia 'Yarwood' 4
",Street ,176 North 34th St,,San Jose,CA,95116,37.355491,-121.859848
,,,,,,,,,,,,37.355491,-121.859848
,,,,,,,,,,,,37.355491,-121.859848
,,,,,,,,,,,,37.355491,-121.859848
04/22/1996,St Patrick School,HWY 101,Street ,,,Street ,51 N 9th St,,San Jose,CA,95126,,
12/09/1995,Branham & Heppner Tree Planting,City of SJ - Misc,Street ,25,"Cedrus deodara  25
",Street ,Unknown Address 250: Along Sound Wall/ no St addresses,,San Jose,CA,95136,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
10/07/1995,San Jose Parents Participating Preschool,Fee for Service - School,Private School,32,"Betula jacquemontii 6
Tristaniopsis laurina 10
Pistacia chinensis 9
Lagerstroemia X fauriei 'Tuscorora' 1
Fraxinus oxycarpa 'Raywood' 6
",Private School,2180 Radio Ave,,San Jose,CA,95125,37.290398,-121.890201
,,,,,,,,,,,,37.290398,-121.890201
,,,,,,,,,,,,37.290398,-121.890201
,,,,,,,,,,,,37.290398,-121.890201
,,,,,,,,,,,,37.290398,-121.890201
,,,,,,,,,,,,37.290398,-121.890201
,,,,,,,,,,,,37.290398,-121.890201
,,,,,,,,,,,,37.290398,-121.890201
,,,,,,,,,,,,37.290398,-121.890201
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
,,,,,,,,,,,,37.29125531,-121.8891192
11/22/1995,Northside,Fee for Service - Street Residence,Street ,14,"Lagerstroemia indica 14
",Street ,619 N 14th St   ,,San Jose,CA,95112,37.353827,-121.885953
,,,,,,,,,,,,37.353827,-121.885953
,,,,,,,,,,,,37.353827,-121.885953
,,,,,,,,,,,,37.353827,-121.885953
,,,,,,,,,,,,37.353827,-121.885953
,,,,,,,,,,,,37.353827,-121.885953
,,,,,,,,,,,,37.35382667,-121.8859468
,,,,,,,,,,,,37.35382667,-121.8859468
,,,,,,,,,,,,37.35382667,-121.8859468
,,,,,,,,,,,,37.35382667,-121.8859468
,,,,,,,,,,,,37.35382667,-121.8859468
,,,,,,,,,,,,37.35382667,-121.8859468
,,,,,,,,,,,,37.35382667,-121.8859468
,,,,,,,,,,,,37.35382667,-121.8859468
04/29/1996,Independence High School,Hwy 101,Public School,28,"Acer macrophyllum 7
Celtis sinensis 10
Fraxinus oxycarpa 'Raywood' 5
Morus alba 1
Quercus suber 5
",Public School,1776 Educational Park,Dr,San Jose,CA,95133,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.3667466,-121.857916
,,,,,,,,,,,,37.3667466,-121.857916
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.3667466,-121.857916
,,,,,,,,,,,,37.3667466,-121.857916
,,,,,,,,,,,,37.3667466,-121.857916
,,,,,,,,,,,,37.3667466,-121.857916
,,,,,,,,,,,,37.367871,-121.858444
,,,,,,,,,,,,37.3667466,-121.857916
,,,,,,,,,,,,37.3667466,-121.857916
,,,,,,,,,,,,37.3667466,-121.857916
,,,,,,,,,,,,37.3667466,-121.857916
04/06/1996,Northside Neighborhood Assoc. #2,HWY 101,Street ,7,"Lagerstroemia X fauriei 'Tuscorora' 7
",Street ,N13th Sts btwn Jackson and Hedding,,San Jose,CA,95112,37.34562362,-121.8847201
,,,,,,,,,,,,37.34562362,-121.8847201
,,,,,,,,,,,,37.34562362,-121.8847201
,,,,,,,,,,,,37.34562362,-121.8847201
,,,,,,,,,,,,37.34562362,-121.8847201
,,,,,,,,,,,,37.34562362,-121.8847201
,,,,,,,,,,,,37.34562362,-121.8847201
10/19/1996,Burnett Academy- Middle School,hwy 101,Public,17,"Quercus agrifolia 5
Fraxinus uhdei ‘Orange County’ 4
Fraxinus uhdei “Orange County” 1
Lagerstroemia X fauriei ‘Biloxi’ 7
",Public School,850 N 2nd St,,San Jose,CA,95112,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
,,,,,,,,,,,,37.35295578,-121.9007348
02/24/1996,"Northside Neighborhood Assoc. #1, 300 blk",hwy 101,Street ,22,"Platanus acerifolia 'Yarwood' 19
Cinnamomum camphora 3
",Street ,N 15th,St,San Jose,CA,95112,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
,,,,,,,,,,,,37.35500362,-121.8852121
02/21/1996,Broadway High School,hwy 101,Public School,5,"Liquidamber styraciflua 4
Cedrus deodara 1
",Public School,4825 Speak Ln,,San Jose,CA,95125,37.26135807,-121.8794832
,,,,,,,,,,,,37.26135807,-121.8794832
,,,,,,,,,,,,37.26135807,-121.8794832
,,,,,,,,,,,,37.26135807,-121.8794832
,,,,,,,,,,,,37.26135807,-121.8794832
12/28/1996,Gloria Salazar Residence,hwy 101,Street ,2,"Pistacia chinensis 2
",Private Residence,2140 Newton Ave,,San Jose,CA,95122,37.34221,-121.83307
,,,,,,,,,,,,37.34221,-121.83307
12/27/1996,Angela O. Villa Residence,hwy 101,Street ,2,"Pistacia chinensis 2
",Street ,2082 Georgia Ave,,San Jose,CA,95122,37.341221,-121.833213
,,,,,,,,,,,,37.341221,-121.833213
05/20/1996,Anne Darling Elementary School,hwy 101,Public School,41,"Lagerstroemia X fauriei 'Muskogee' 18
Ulmus parvifolia “True Green” 14
Celtis sinensis 1
Pyrus calleryana 'Aristocrat' 8
",Public School,333 N 33rd ,St,San Jose,CA,95133,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.356388,-121.865496
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
,,,,,,,,,,,,37.3561582,-121.8653892
03/30/1996,Appian Ln Tree Plantings,Hwy 101,Street ,29,"Platanus acerifolia “Columbia” 29
",Street ,Appian,Ln,San Jose,CA,95116,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.3387332,-121.8595943
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.3387332,-121.8595943
,,,,,,,,,,,,37.3387332,-121.8595943
,,,,,,,,,,,,37.3387332,-121.8595943
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.338729,-121.859596
,,,,,,,,,,,,37.3387332,-121.8595943
,,,,,,,,,,,,37.3387332,-121.8595943
,,,,,,,,,,,,37.3387332,-121.8595943
,,,,,,,,,,,,37.3387332,-121.8595943
02/03/1996,Luther Burbank School,Fee for Service - Outside Sponsor,Public School,20,"Betula sp. 18
Sapium sebiferum 2
",Public School,4 Wabash Ave,,San Jose,CA,95128,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32388586,-121.9267054
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
,,,,,,,,,,,,37.32400601,-121.9267245
02/24/1996,"Larry Lundberg Residence
",HWY 101,Street ,2,"Platanus acerifolia 'Yarwood' 2
",Street ,611 S 10th,St,San Jose,CA,95112,37.33115654,-121.8742248
,,,,,,,,,,,,37.33115654,-121.8742248
02/24/1996,Larry Lundberg Residence,HWY 101,Street ,3,"Lagerstroemia X fauriei 'Tuscorora' 3
",Street ,611 S 10th,St,San Jose,CA,95112,37.33115654,-121.8742248
,,,,,,,,,,,,37.33115654,-121.8742248
,,,,,,,,,,,,37.33115654,-121.8742248
02/24/1996,Northside Planting,HWY 101,Street ,1,"Celtis sinensis 1
",Street ,547 N 17th St,,San Jose,CA,95112,37.35336888,-121.8818677
02/24/1996,Karen & Scott Matsueda Residence,HWY 101,Street ,2,"Lagerstroemia X fauriei 'Tuscorora' 2
",Street ,682 S 13th,St,San Jose,CA,95112,37.332003,-121.870197
,,,,,,,,,,,,37.332003,-121.870197
02/24/1996,Steven Codraro Residence,HWY 101,Street ,1,"Pistacia chinensis 1
",Street ,616 S 14th,St,San Jose,CA,95112,37.333338,-121.869933
02/24/1996,Reed Estabrook Residence,HWY 101,Street ,1,"Platanus acerifolia 'Yarwood' 1
",Street ,165 S 17th,St,San Jose,CA,95112,37.341016,-121.872255
02/24/1996,Michelle & Richard Gertman Residence,HWY 101,Street ,1,"Lagerstroemia X fauriei 'Tuscorora' 1
",Street ,145 S 17th,St,San Jose,CA,95112,37.341156,-121.872707
02/24/1996,Patrick Ferraro Residence,HWY 101,Street ,1,"Lagerstroemia X fauriei 'Tuscorora' 1
",Street ,351 Brookwood,Dr,San Jose,CA,95116,37.337896,-121.869291
02/17/1996,Bruce Kittler Residence,HWY 101,Street ,2,"Platanus acerifolia 'Yarwood' 2
",Street ,660 N 20th,St,San Jose,CA,95112,37.35724663,-121.8802155
,,,,,,,,,,,,37.35724663,-121.8802155
03/02/1996,Luther Burbank School,Fee for Service - Outside Sponsor,Public School,3,"Acer Rubrum 3
",Public School,4 Wabash Ave,,San Jose,CA,95128,37.32400601,-121.9267245
,,,,,,,,,,,,37.32388586,-121.9267054
,,,,,,,,,,,,37.32388586,-121.9267054
03/02/1996,Saratoga Community Library,City of Saratoga,Street ,14,"Quercus agrifolia 7
Prunus caroliniana 7
","Park, City",13650 Saratoga,Ave,Saratoga,CA,95070,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
,,,,,,,,,,,,37.2701212,-122.0153386
03/02/1996,Belvedere Ln Plantings,Fee for Service - Street Residence,Street ,4,"Lagerstroemia X fauriei 'Tuscorora' 4
",Street ,1050 Belvedere Ln,,San Jose,CA,95129,37.307983,-122.020378
,,,,,,,,,,,,37.307983,-122.020378
,,,,,,,,,,,,37.307983,-122.020378
,,,,,,,,,,,,37.307983,-122.020378
03/09/1996,St James Ct Owners’ Assn,Hwy 101,Street ,2,"Platanus acerifolia 'Yarwood' 2
",Street ,215 N 6th,St,San Jose,CA,95112,37.341674,-121.887784
,,,,,,,,,,,,37.341674,-121.887784
03/09/1996,John Welc Residence,HWY 101,Street ,1,"Platanus acerifolia 'Yarwood' 1
",Street ,248 N 11th,St,San Jose,CA,95112,37.34494545,-121.8823419
03/09/1996,Marilee Mifflin/Richard Smart Residence,HWY 101,Street ,2,"Laurus nobilis 2
",Street ,322 N 13th,St,San Jose,CA,95112,37.34704824,-121.8814107
,,,,,,,,,,,,37.34704824,-121.8814107
03/09/1996,Dee Dumont Residence,HWY 101,Street ,1,"Lagerstroemia X fauriei 'Muskogee' 1
",Street ,186 N 14th,St,San Jose,CA,95112,37.345157,-121.878796
03/09/1996,Sally Nixon Residence,HWY 101,Street ,2,"Platanus acerifolia 'Yarwood' 2
",Street ,231 N 17th,St,San Jose,CA,95112,37.347207,-121.877286
,,,,,,,,,,,,37.347207,-121.877286
03/09/1996,Tim and Terri Ford Residence,HWY 101,Street ,4,"Platanus acerifolia 'Yarwood' 4
",Street ,401 N 17th,St,San Jose,CA,95112,37.35036187,-121.8796339
,,,,,,,,,,,,37.35036187,-121.8796339
,,,,,,,,,,,,37.35036187,-121.8796339
,,,,,,,,,,,,37.35036187,-121.8796339
03/09/1996,Lynn Allen Residence,HWY 101,Street ,1,"Lagerstroemia X fauriei 'Muskogee' 1
",Street ,786 N 17th,St,San Jose,CA,95112,37.35870755,-121.8850342
03/09/1996,Tony Gurule Residence,HWY 101,Street ,2,"Laurus nobilis 2
",Street ,386 N 19th,St,San Jose,CA,95112,37.35086609,-121.8766758
,,,,,,,,,,,,37.35086609,-121.8766758
03/09/1996,Lillian Sandoval Residence,HWY 101,Street ,1,"Magnolia grandiflora “Russet” 1
",Private Residence,483 N 19th,St,San Jose,CA,95112,37.35275748,-121.878901
